yr,plt,fg,sp,bio
2014,10,AF,COCA5,0
2014,10,AF,CRSE11,0
2014,10,AF,EPBR3,0
2014,10,AF,ERBO,59.22
2014,10,AF,ERCI6,0
2014,10,AF,GEDI,0
2014,10,AF,HECOL3,0
2014,10,AF,HYGL2,0
2014,10,AF,KISP,0
2014,10,AF,LASE,0
2014,10,AF,LIHY3,0
2014,10,AF,LOGA2,0
2014,10,AF,MADI6,0
2014,10,AF,MAGR3,0
2014,10,AF,PAVI3,0
2014,10,AF,PIEC,0
2014,10,AF,PSLU6,0
2014,10,AF,SEVU,0
2014,10,AF,SOAS,0
2014,10,AF,TOAR,0
2014,10,AF,UNER,0
2014,10,AF,UNEU,0
2014,10,AF,UNFOA,0
2014,10,AF,UNGA,0
2014,10,AF,URPI,0
2014,10,AG,AICA,0
2014,10,AG,AVBA,26.67
2014,10,AG,AVFA,0
2014,10,AG,BRCO4,0
2014,10,AG,BRDI2,54.26
2014,10,AG,BRDI3,0
2014,10,AG,BRHO2,0
2014,10,AG,BRMA,0
2014,10,AG,BRMA3,0
2014,10,AG,BRMI2,0
2014,10,AG,GAPH2,0
2014,10,AG,HOMAG,0
2014,10,AG,JUBU,0
2014,10,AG,LOPEM2,27.66
2014,10,AG,UNAV,0
2014,10,AG,UNFE,0
2014,10,AG,UNGRA,0
2014,10,AG,UNHO,0
2014,10,AG,UNRS,0
2014,10,AG,UNSENAG,0
2014,10,AG,VUBR,0
2014,10,LITR,LITR,203.33
2014,10,MISC,BAPI,0
2014,10,MISC,GEMO2,0
2014,10,MISC,PIAT4,0
2014,10,MISC,QUAG,0
2014,10,MISC,QULO,0
2014,10,MISC,TODI,0
2014,10,MISC,UN,0
2014,10,MISC,UNAP,0
2014,10,MISC,UNAS,0
2014,10,MISC,UNBR,0
2014,10,MISC,UNFO,0
2014,10,MISC,UNGR,0
2014,10,MISC,UNSEN,4.04
2014,10,NF,LOPU3,0
2014,10,NF,MEPO3,0
2014,10,NF,TRDU2,0
2014,10,NF,TRHI4,0
2014,10,NF,TRSU3,0
2014,10,NF,UNLU,0
2014,10,NF,UNTR,0
2014,10,NF,VISA,0
2014,10,NF,VITE,0
2014,10,PF,CAOV4,0
2014,10,PF,CIVU,0
2014,10,PF,COAR4,0
2014,10,PF,CRVET,0
2014,10,PF,DISA9,0
2014,10,PF,PLLA,0
2014,10,PF,PSCA13,0
2014,10,PF,RUAC3,0
2014,10,PF,RUCR,0
2014,10,PF,SIBE,0
2014,10,PF,UNPL,0
2014,10,PF,UNRU,0
2014,10,PF,WYAN,0
2014,10,PG,DACA3,0
2014,10,PG,DACA3_S,0
2014,10,PG,ELGL,0
2014,10,PG,ELGL_S,0
2014,10,PG,ELMU3,0
2014,10,PG,NAPU4,0
2014,10,PG,NAPU4_S,0
2014,10,PG,PHAQ,0
2014,10,PG,UNGRP,0
2014,10,PG,UNGRPS,0
2014,10,PG,UNSENPG,0
2014,11,AF,ANAR,0
2014,11,AF,CAPY2,0
2014,11,AF,CEDA,0
2014,11,AF,CEGL2,0
2014,11,AF,CESO3,0
2014,11,AF,COCA5,0
2014,11,AF,CRSE11,0
2014,11,AF,EPBR3,0
2014,11,AF,ERBO,25.11
2014,11,AF,ERCI6,0
2014,11,AF,GEDI,5.18
2014,11,AF,HECOL3,0
2014,11,AF,HYGL2,0
2014,11,AF,KISP,0
2014,11,AF,LASE,0
2014,11,AF,LIHY3,0
2014,11,AF,LOGA2,0
2014,11,AF,MADI6,0
2014,11,AF,MAGR3,0
2014,11,AF,PAVI3,0
2014,11,AF,PIEC,0
2014,11,AF,PSLU6,0
2014,11,AF,SEVU,0
2014,11,AF,SOAS,0
2014,11,AF,TOAR,0
2014,11,AF,UNER,0
2014,11,AF,UNEU,0
2014,11,AF,UNFOA,0
2014,11,AF,UNGA,0
2014,11,AF,URPI,0
2014,11,AG,AICA,0
2014,11,AG,AVBA,0
2014,11,AG,AVFA,61.42
2014,11,AG,BRCO4,0
2014,11,AG,BRDI2,222.13
2014,11,AG,BRDI3,0.5
2014,11,AG,BRHO2,0.28
2014,11,AG,BRMA,0
2014,11,AG,BRMA3,0
2014,11,AG,BRMI2,0
2014,11,AG,GAPH2,0
2014,11,AG,HOMAG,0
2014,11,AG,JUBU,0
2014,11,AG,LOPEM2,0
2014,11,AG,UNAV,0
2014,11,AG,UNFE,0
2014,11,AG,UNGRA,18.37
2014,11,AG,UNHO,0
2014,11,AG,UNRS,0
2014,11,AG,UNSENAG,0
2014,11,AG,VUBR,0
2014,11,LITR,LITR,490.21
2014,11,MISC,BAPI,0
2014,11,MISC,GEMO2,0
2014,11,MISC,PIAT4,0
2014,11,MISC,QUAG,0
2014,11,MISC,QULO,0
2014,11,MISC,TODI,0
2014,11,MISC,UN,0
2014,11,MISC,UNAP,0
2014,11,MISC,UNAS,0
2014,11,MISC,UNBR,0
2014,11,MISC,UNFO,0
2014,11,MISC,UNGR,0
2014,11,MISC,UNSEN,0
2014,11,NF,LOPU3,0
2014,11,NF,MEPO3,0
2014,11,NF,TRDU2,0
2014,11,NF,TRHI4,0
2014,11,NF,TRSU3,0
2014,11,NF,UNLU,0
2014,11,NF,UNTR,0
2014,11,NF,VISA,0
2014,11,NF,VITE,0
2014,11,PF,CAOV4,0
2014,11,PF,CIVU,0
2014,11,PF,COAR4,0
2014,11,PF,CRVET,32.7
2014,11,PF,DISA9,0
2014,11,PF,PLLA,0
2014,11,PF,PSCA13,0
2014,11,PF,RUAC3,0
2014,11,PF,RUCR,0
2014,11,PF,SIBE,0
2014,11,PF,UNPL,0
2014,11,PF,UNRU,0
2014,11,PF,WYAN,0
2014,11,PG,DACA3,0
2014,11,PG,DACA3_S,0
2014,11,PG,ELGL,0
2014,11,PG,ELGL_S,0
2014,11,PG,ELMU3,0
2014,11,PG,NAPU4,22.41
2014,11,PG,NAPU4_S,1.91
2014,11,PG,PHAQ,0
2014,11,PG,UNGRP,0
2014,11,PG,UNGRPS,0
2014,11,PG,UNSENPG,0
2014,12,AF,ANAR,0
2014,12,AF,CAPY2,0
2014,12,AF,CEDA,0
2014,12,AF,CEGL2,0
2014,12,AF,CESO3,0
2014,12,AF,COCA5,0
2014,12,AF,CRSE11,0
2014,12,AF,EPBR3,0
2014,12,AF,ERBO,26.31
2014,12,AF,ERCI6,0
2014,12,AF,GEDI,0
2014,12,AF,HECOL3,0
2014,12,AF,HYGL2,0
2014,12,AF,KISP,0
2014,12,AF,LASE,0
2014,12,AF,LIHY3,0
2014,12,AF,LOGA2,0
2014,12,AF,MADI6,0
2014,12,AF,MAGR3,0
2014,12,AF,PAVI3,0
2014,12,AF,PIEC,0
2014,12,AF,PSLU6,0
2014,12,AF,SEVU,0
2014,12,AF,SOAS,0
2014,12,AF,TOAR,0
2014,12,AF,UNER,0
2014,12,AF,UNEU,0
2014,12,AF,UNFOA,0
2014,12,AF,UNGA,0
2014,12,AF,URPI,0
2014,12,AG,AICA,0
2014,12,AG,AVBA,0
2014,12,AG,AVFA,0
2014,12,AG,BRCO4,0
2014,12,AG,BRDI2,19.15
2014,12,AG,BRDI3,0
2014,12,AG,BRHO2,0
2014,12,AG,BRMA,0
2014,12,AG,BRMA3,0
2014,12,AG,BRMI2,0
2014,12,AG,GAPH2,0
2014,12,AG,HOMAG,0
2014,12,AG,JUBU,0
2014,12,AG,LOPEM2,0
2014,12,AG,UNAV,0
2014,12,AG,UNFE,0
2014,12,AG,UNGRA,0.43
2014,12,AG,UNHO,0
2014,12,AG,UNRS,0
2014,12,AG,UNSENAG,0
2014,12,AG,VUBR,0
2014,12,LITR,LITR,560.21
2014,12,MISC,BAPI,0
2014,12,MISC,GEMO2,0
2014,12,MISC,PIAT4,0
2014,12,MISC,QUAG,0
2014,12,MISC,QULO,0
2014,12,MISC,TODI,0
2014,12,MISC,UN,0
2014,12,MISC,UNAP,0
2014,12,MISC,UNAS,0
2014,12,MISC,UNBR,0
2014,12,MISC,UNFO,0
2014,12,MISC,UNGR,0
2014,12,MISC,UNSEN,0
2014,12,NF,LOPU3,0
2014,12,NF,MEPO3,0
2014,12,NF,TRDU2,0
2014,12,NF,TRHI4,0
2014,12,NF,TRSU3,0
2014,12,NF,UNLU,0
2014,12,NF,UNTR,0
2014,12,NF,VISA,0
2014,12,NF,VITE,0
2014,12,PF,CAOV4,0
2014,12,PF,CIVU,0
2014,12,PF,COAR4,0
2014,12,PF,CRVET,41.77
2014,12,PF,DISA9,0
2014,12,PF,PLLA,0
2014,12,PF,PSCA13,0
2014,12,PF,RUAC3,0
2014,12,PF,RUCR,0
2014,12,PF,SIBE,0
2014,12,PF,UNPL,0
2014,12,PF,UNRU,0
2014,12,PF,WYAN,0
2014,12,PG,DACA3,0
2014,12,PG,DACA3_S,0
2014,12,PG,ELGL,31.21
2014,12,PG,ELGL_S,0
2014,12,PG,ELMU3,0
2014,12,PG,NAPU4,135.04
2014,12,PG,NAPU4_S,0
2014,12,PG,PHAQ,0
2014,12,PG,UNGRP,0
2014,12,PG,UNGRPS,0
2014,12,PG,UNSENPG,0
2014,13,AF,ANAR,0
2014,13,AF,CAPY2,0
2014,13,AF,CEDA,0
2014,13,AF,CEGL2,0
2014,13,AF,CESO3,0
2014,13,AF,COCA5,0
2014,13,AF,CRSE11,0
2014,13,AF,EPBR3,0
2014,13,AF,ERBO,25.25
2014,13,AF,ERCI6,0
2014,13,AF,GEDI,0.35
2014,13,AF,HECOL3,0
2014,13,AF,HYGL2,0
2014,13,AF,KISP,0
2014,13,AF,LASE,0
2014,13,AF,LIHY3,0
2014,13,AF,LOGA2,0
2014,13,AF,MADI6,0
2014,13,AF,MAGR3,0
2014,13,AF,PAVI3,0
2014,13,AF,PIEC,0
2014,13,AF,PSLU6,0
2014,13,AF,SEVU,0
2014,13,AF,SOAS,0
2014,13,AF,TOAR,0
2014,13,AF,UNER,0
2014,13,AF,UNEU,0
2014,13,AF,UNFOA,0
2014,13,AF,UNGA,0
2014,13,AF,URPI,0
2014,13,AG,AICA,0
2014,13,AG,AVBA,206.45
2014,13,AG,AVFA,0
2014,13,AG,BRCO4,0
2014,13,AG,BRDI2,11.84
2014,13,AG,BRDI3,2.06
2014,13,AG,BRHO2,0.21
2014,13,AG,BRMA,0
2014,13,AG,BRMA3,0
2014,13,AG,BRMI2,0
2014,13,AG,GAPH2,0
2014,13,AG,HOMAG,0
2014,13,AG,JUBU,0
2014,13,AG,LOPEM2,4.89
2014,13,AG,UNAV,1.7
2014,13,AG,UNFE,0
2014,13,AG,UNGRA,46.24
2014,13,AG,UNHO,0
2014,13,AG,UNRS,0
2014,13,AG,UNSENAG,0
2014,13,AG,VUBR,0
2014,13,LITR,LITR,374.68
2014,13,MISC,BAPI,0
2014,13,MISC,GEMO2,0
2014,13,MISC,PIAT4,0
2014,13,MISC,QUAG,0
2014,13,MISC,QULO,0
2014,13,MISC,TODI,0
2014,13,MISC,UN,0
2014,13,MISC,UNAP,0
2014,13,MISC,UNAS,0
2014,13,MISC,UNBR,0
2014,13,MISC,UNFO,0
2014,13,MISC,UNGR,0
2014,13,MISC,UNSEN,0
2014,13,NF,LOPU3,0
2014,13,NF,MEPO3,0
2014,13,NF,TRDU2,0
2014,13,NF,TRHI4,0
2014,13,NF,TRSU3,0
2014,13,NF,UNLU,0
2014,13,NF,UNTR,0
2014,13,NF,VISA,1.06
2014,13,NF,VITE,0
2014,13,PF,CAOV4,0
2014,13,PF,CIVU,0
2014,13,PF,COAR4,0
2014,13,PF,CRVET,0
2014,13,PF,DISA9,0
2014,13,PF,PLLA,0
2014,13,PF,PSCA13,0
2014,13,PF,RUAC3,0
2014,13,PF,RUCR,0
2014,13,PF,SIBE,0
2014,13,PF,UNPL,0
2014,13,PF,UNRU,0
2014,13,PF,WYAN,0
2014,13,PG,DACA3,14.89
2014,13,PG,DACA3_S,0
2014,13,PG,ELGL,0
2014,13,PG,ELGL_S,0
2014,13,PG,ELMU3,0
2014,13,PG,NAPU4,0
2014,13,PG,NAPU4_S,0.43
2014,13,PG,PHAQ,0
2014,13,PG,UNGRP,0
2014,13,PG,UNGRPS,0
2014,13,PG,UNSENPG,0
2014,14,AF,ANAR,0
2014,14,AF,CAPY2,0
2014,14,AF,CEDA,0
2014,14,AF,CEGL2,0
2014,14,AF,CESO3,0
2014,14,AF,COCA5,0
2014,14,AF,CRSE11,0
2014,14,AF,EPBR3,0
2014,14,AF,ERBO,0
2014,14,AF,ERCI6,0
2014,14,AF,GEDI,0
2014,14,AF,HECOL3,0
2014,14,AF,HYGL2,0
2014,14,AF,KISP,0
2014,14,AF,LASE,0
2014,14,AF,LIHY3,0
2014,14,AF,LOGA2,0
2014,14,AF,MADI6,0
2014,14,AF,MAGR3,0
2014,14,AF,PAVI3,0
2014,14,AF,PIEC,0
2014,14,AF,PSLU6,0
2014,14,AF,SEVU,0
2014,14,AF,SOAS,0
2014,14,AF,TOAR,0
2014,14,AF,UNER,0
2014,14,AF,UNEU,0
2014,14,AF,UNFOA,0
2014,14,AF,UNGA,0
2014,14,AF,URPI,0
2014,14,AG,AICA,0
2014,14,AG,AVBA,10
2014,14,AG,AVFA,0
2014,14,AG,BRCO4,0
2014,14,AG,BRDI2,30.99
2014,14,AG,BRDI3,10.21
2014,14,AG,BRHO2,0
2014,14,AG,BRMA,0
2014,14,AG,BRMA3,0
2014,14,AG,BRMI2,0
2014,14,AG,GAPH2,0
2014,14,AG,HOMAG,0
2014,14,AG,JUBU,0
2014,14,AG,LOPEM2,0
2014,14,AG,UNAV,16.52
2014,14,AG,UNFE,0
2014,14,AG,UNGRA,9.22
2014,14,AG,UNHO,0
2014,14,AG,UNRS,0
2014,14,AG,UNSENAG,0
2014,14,AG,VUBR,0
2014,14,LITR,LITR,551.21
2014,14,MISC,BAPI,0
2014,14,MISC,GEMO2,0
2014,14,MISC,PIAT4,0
2014,14,MISC,QUAG,0
2014,14,MISC,QULO,0
2014,14,MISC,TODI,0
2014,14,MISC,UN,0
2014,14,MISC,UNAP,0
2014,14,MISC,UNAS,0
2014,14,MISC,UNBR,0
2014,14,MISC,UNFO,0
2014,14,MISC,UNGR,0
2014,14,MISC,UNSEN,0
2014,14,NF,LOPU3,0
2014,14,NF,MEPO3,0
2014,14,NF,TRDU2,0
2014,14,NF,TRHI4,0
2014,14,NF,TRSU3,0
2014,14,NF,UNLU,0
2014,14,NF,UNTR,0
2014,14,NF,VISA,0.21
2014,14,NF,VITE,0
2014,14,PF,CAOV4,0
2014,14,PF,CIVU,0
2014,14,PF,COAR4,0
2014,14,PF,CRVET,0
2014,14,PF,DISA9,0
2014,14,PF,PLLA,0
2014,14,PF,PSCA13,0
2014,14,PF,RUAC3,0
2014,14,PF,RUCR,0
2014,14,PF,SIBE,3.05
2014,14,PF,UNPL,0
2014,14,PF,UNRU,0
2014,14,PF,WYAN,0
2014,14,PG,DACA3,9.29
2014,14,PG,DACA3_S,0
2014,14,PG,ELGL,0
2014,14,PG,ELGL_S,0
2014,14,PG,ELMU3,0
2014,14,PG,NAPU4,33.76
2014,14,PG,NAPU4_S,0.14
2014,14,PG,PHAQ,0
2014,14,PG,UNGRP,0
2014,14,PG,UNGRPS,0
2014,14,PG,UNSENPG,0
2014,15,AF,ANAR,0
2014,15,AF,CAPY2,0
2014,15,AF,CEDA,0
2014,15,AF,CEGL2,0
2014,15,AF,CESO3,0
2014,15,AF,COCA5,0
2014,15,AF,CRSE11,0
2014,15,AF,EPBR3,0
2014,15,AF,ERBO,3.69
2014,15,AF,ERCI6,0
2014,15,AF,GEDI,5.25
2014,15,AF,HECOL3,0
2014,15,AF,HYGL2,0
2014,15,AF,KISP,0
2014,15,AF,LASE,0
2014,15,AF,LIHY3,0
2014,15,AF,LOGA2,0
2014,15,AF,MADI6,0
2014,15,AF,MAGR3,0
2014,15,AF,PAVI3,0
2014,15,AF,PIEC,0
2014,15,AF,PSLU6,0
2014,15,AF,SEVU,0
2014,15,AF,SOAS,0
2014,15,AF,TOAR,0
2014,15,AF,UNER,0
2014,15,AF,UNEU,0
2014,15,AF,UNFOA,0
2014,15,AF,UNGA,0
2014,15,AF,URPI,0
2014,15,AG,AICA,0
2014,15,AG,AVBA,0
2014,15,AG,AVFA,0
2014,15,AG,BRCO4,0
2014,15,AG,BRDI2,12.77
2014,15,AG,BRDI3,32.2
2014,15,AG,BRHO2,0.43
2014,15,AG,BRMA,0
2014,15,AG,BRMA3,0
2014,15,AG,BRMI2,0
2014,15,AG,GAPH2,0
2014,15,AG,HOMAG,0
2014,15,AG,JUBU,0
2014,15,AG,LOPEM2,0
2014,15,AG,UNAV,0
2014,15,AG,UNFE,0
2014,15,AG,UNGRA,29.79
2014,15,AG,UNHO,0
2014,15,AG,UNRS,0
2014,15,AG,UNSENAG,0
2014,15,AG,VUBR,0
2014,15,LITR,LITR,385.39
2014,15,MISC,BAPI,0
2014,15,MISC,GEMO2,0
2014,15,MISC,PIAT4,0
2014,15,MISC,QUAG,0
2014,15,MISC,QULO,0
2014,15,MISC,TODI,0
2014,15,MISC,UN,0
2014,15,MISC,UNAP,0
2014,15,MISC,UNAS,0
2014,15,MISC,UNBR,0
2014,15,MISC,UNFO,0
2014,15,MISC,UNGR,0
2014,15,MISC,UNSEN,0
2014,15,NF,LOPU3,0
2014,15,NF,MEPO3,0
2014,15,NF,TRDU2,0
2014,15,NF,TRHI4,0
2014,15,NF,TRSU3,0
2014,15,NF,UNLU,0
2014,15,NF,UNTR,0
2014,15,NF,VISA,0
2014,15,NF,VITE,0
2014,15,PF,CAOV4,0
2014,15,PF,CIVU,0
2014,15,PF,COAR4,0
2014,15,PF,CRVET,3.12
2014,15,PF,DISA9,0
2014,15,PF,PLLA,0
2014,15,PF,PSCA13,0
2014,15,PF,RUAC3,0
2014,15,PF,RUCR,0
2014,15,PF,SIBE,14.47
2014,15,PF,UNPL,0
2014,15,PF,UNRU,0
2014,15,PF,WYAN,0
2014,15,PG,DACA3,0
2014,15,PG,DACA3_S,0
2014,15,PG,ELGL,0
2014,15,PG,ELGL_S,0
2014,15,PG,ELMU3,0
2014,15,PG,NAPU4,81.56
2014,15,PG,NAPU4_S,0
2014,15,PG,PHAQ,0
2014,15,PG,UNGRP,0
2014,15,PG,UNGRPS,0
2014,15,PG,UNSENPG,0
2014,16,AF,ANAR,0
2014,16,AF,CAPY2,0
2014,16,AF,CEDA,0
2014,16,AF,CEGL2,0
2014,16,AF,CESO3,0
2014,16,AF,COCA5,0
2014,16,AF,CRSE11,0
2014,16,AF,EPBR3,0
2014,16,AF,ERBO,0
2014,16,AF,ERCI6,0
2014,16,AF,GEDI,2.06
2014,16,AF,HECOL3,0
2014,16,AF,HYGL2,0
2014,16,AF,KISP,0
2014,16,AF,LASE,0
2014,16,AF,LIHY3,0
2014,16,AF,LOGA2,0
2014,16,AF,MADI6,0
2014,16,AF,MAGR3,0
2014,16,AF,PAVI3,0
2014,16,AF,PIEC,0
2014,16,AF,PSLU6,0
2014,16,AF,SEVU,0
2014,16,AF,SOAS,0
2014,16,AF,TOAR,0
2014,16,AF,UNER,0
2014,16,AF,UNEU,0
2014,16,AF,UNFOA,0
2014,16,AF,UNGA,0
2014,16,AF,URPI,0
2014,16,AG,AICA,0
2014,16,AG,AVBA,8.44
2014,16,AG,AVFA,0
2014,16,AG,BRCO4,0
2014,16,AG,BRDI2,16.88
2014,16,AG,BRDI3,0
2014,16,AG,BRHO2,0.92
2014,16,AG,BRMA,0
2014,16,AG,BRMA3,0
2014,16,AG,BRMI2,0
2014,16,AG,GAPH2,0
2014,16,AG,HOMAG,0
2014,16,AG,JUBU,0
2014,16,AG,LOPEM2,1.28
2014,16,AG,UNAV,0
2014,16,AG,UNFE,0
2014,16,AG,UNGRA,13.33
2014,16,AG,UNHO,0
2014,16,AG,UNRS,0
2014,16,AG,UNSENAG,0
2014,16,AG,VUBR,0
2014,16,LITR,LITR,527.73
2014,16,MISC,BAPI,0
2014,16,MISC,GEMO2,0
2014,16,MISC,PIAT4,0
2014,16,MISC,QUAG,0
2014,16,MISC,QULO,0
2014,16,MISC,TODI,0
2014,16,MISC,UN,0
2014,16,MISC,UNAP,0
2014,16,MISC,UNAS,0
2014,16,MISC,UNBR,0
2014,16,MISC,UNFO,0
2014,16,MISC,UNGR,0
2014,16,MISC,UNSEN,0
2014,16,NF,LOPU3,0
2014,16,NF,MEPO3,0
2014,16,NF,TRDU2,0
2014,16,NF,TRHI4,0
2014,16,NF,TRSU3,0
2014,16,NF,UNLU,0
2014,16,NF,UNTR,0
2014,16,NF,VISA,0
2014,16,NF,VITE,0
2014,16,PF,CAOV4,0
2014,16,PF,CIVU,0
2014,16,PF,COAR4,0
2014,16,PF,CRVET,0
2014,16,PF,DISA9,0
2014,16,PF,PLLA,0
2014,16,PF,PSCA13,0
2014,16,PF,RUAC3,0
2014,16,PF,RUCR,0
2014,16,PF,SIBE,40.57
2014,16,PF,UNPL,0
2014,16,PF,UNRU,0
2014,16,PF,WYAN,0
2014,16,PG,DACA3,0
2014,16,PG,DACA3_S,0
2014,16,PG,ELGL,74.18
2014,16,PG,ELGL_S,0
2014,16,PG,ELMU3,0
2014,16,PG,NAPU4,44.11
2014,16,PG,NAPU4_S,0
2014,16,PG,PHAQ,0
2014,16,PG,UNGRP,0
2014,16,PG,UNGRPS,0
2014,16,PG,UNSENPG,0
2014,17,AF,ANAR,0
2014,17,AF,CAPY2,0
2014,17,AF,CEDA,0
2014,17,AF,CEGL2,0
2014,17,AF,CESO3,0
2014,17,AF,COCA5,0
2014,17,AF,CRSE11,0
2014,17,AF,EPBR3,0
2014,17,AF,ERBO,0
2014,17,AF,ERCI6,0
2014,17,AF,GEDI,0
2014,17,AF,HECOL3,0
2014,17,AF,HYGL2,0
2014,17,AF,KISP,0
2014,17,AF,LASE,0
2014,17,AF,LIHY3,0
2014,17,AF,LOGA2,0
2014,17,AF,MADI6,0
2014,17,AF,MAGR3,0
2014,17,AF,PAVI3,0
2014,17,AF,PIEC,0
2014,17,AF,PSLU6,0
2014,17,AF,SEVU,0
2014,17,AF,SOAS,0
2014,17,AF,TOAR,28.79
2014,17,AF,UNER,0
2014,17,AF,UNEU,0
2014,17,AF,UNFOA,0
2014,17,AF,UNGA,0
2014,17,AF,URPI,0
2014,17,AG,AICA,0
2014,17,AG,AVBA,0
2014,17,AG,AVFA,234.89
2014,17,AG,BRCO4,0
2014,17,AG,BRDI2,0
2014,17,AG,BRDI3,0
2014,17,AG,BRHO2,0
2014,17,AG,BRMA,0
2014,17,AG,BRMA3,0
2014,17,AG,BRMI2,0
2014,17,AG,GAPH2,0
2014,17,AG,HOMAG,0
2014,17,AG,JUBU,0
2014,17,AG,LOPEM2,0
2014,17,AG,UNAV,0
2014,17,AG,UNFE,0
2014,17,AG,UNGRA,0
2014,17,AG,UNHO,0
2014,17,AG,UNRS,0
2014,17,AG,UNSENAG,0
2014,17,AG,VUBR,0
2014,17,LITR,LITR,698.16
2014,17,MISC,BAPI,0
2014,17,MISC,GEMO2,0
2014,17,MISC,PIAT4,0
2014,17,MISC,QUAG,0
2014,17,MISC,QULO,0
2014,17,MISC,TODI,0
2014,17,MISC,UN,0
2014,17,MISC,UNAP,0
2014,17,MISC,UNAS,0
2014,17,MISC,UNBR,0
2014,17,MISC,UNFO,0
2014,17,MISC,UNGR,0
2014,17,MISC,UNSEN,0
2014,17,NF,LOPU3,0
2014,17,NF,MEPO3,0
2014,17,NF,TRDU2,0
2014,17,NF,TRHI4,0
2014,17,NF,TRSU3,0
2014,17,NF,UNLU,0
2014,17,NF,UNTR,0
2014,17,NF,VISA,0
2014,17,NF,VITE,0
2014,17,PF,CAOV4,0
2014,17,PF,CIVU,0
2014,17,PF,COAR4,0
2014,17,PF,CRVET,35.74
2014,17,PF,DISA9,0
2014,17,PF,PLLA,0
2014,17,PF,PSCA13,0
2014,17,PF,RUAC3,0
2014,17,PF,RUCR,0
2014,17,PF,SIBE,0
2014,17,PF,UNPL,0
2014,17,PF,UNRU,0
2014,17,PF,WYAN,0
2014,17,PG,DACA3,0
2014,17,PG,DACA3_S,0
2014,17,PG,ELGL,0
2014,17,PG,ELGL_S,0
2014,17,PG,ELMU3,0
2014,17,PG,NAPU4,0
2014,17,PG,NAPU4_S,0
2014,17,PG,PHAQ,0
2014,17,PG,UNGRP,0
2014,17,PG,UNGRPS,0
2014,17,PG,UNSENPG,0
2014,18,AF,ANAR,0.35
2014,18,AF,CAPY2,0
2014,18,AF,CEDA,0
2014,18,AF,CEGL2,0
2014,18,AF,CESO3,0
2014,18,AF,COCA5,0
2014,18,AF,CRSE11,0
2014,18,AF,EPBR3,0
2014,18,AF,ERBO,140.85
2014,18,AF,ERCI6,0
2014,18,AF,GEDI,0.5
2014,18,AF,HECOL3,0
2014,18,AF,HYGL2,0
2014,18,AF,KISP,0
2014,18,AF,LASE,0
2014,18,AF,LIHY3,0
2014,18,AF,LOGA2,0
2014,18,AF,MADI6,0
2014,18,AF,MAGR3,0
2014,18,AF,PAVI3,0
2014,18,AF,PIEC,0
2014,18,AF,PSLU6,0
2014,18,AF,SEVU,0
2014,18,AF,SOAS,0
2014,18,AF,TOAR,0
2014,18,AF,UNER,0
2014,18,AF,UNEU,0
2014,18,AF,UNFOA,0
2014,18,AF,UNGA,0
2014,18,AF,URPI,0
2014,18,AG,AICA,0
2014,18,AG,AVBA,0
2014,18,AG,AVFA,22.84
2014,18,AG,BRCO4,0
2014,18,AG,BRDI2,0
2014,18,AG,BRDI3,9.36
2014,18,AG,BRHO2,7.02
2014,18,AG,BRMA,0
2014,18,AG,BRMA3,0
2014,18,AG,BRMI2,0
2014,18,AG,GAPH2,0
2014,18,AG,HOMAG,0
2014,18,AG,JUBU,0
2014,18,AG,LOPEM2,0
2014,18,AG,UNAV,0
2014,18,AG,UNFE,0
2014,18,AG,UNGRA,6.74
2014,18,AG,UNHO,0
2014,18,AG,UNRS,0
2014,18,AG,UNSENAG,0
2014,18,AG,VUBR,0
2014,18,LITR,LITR,160.71
2014,18,MISC,BAPI,0
2014,18,MISC,GEMO2,0
2014,18,MISC,PIAT4,0
2014,18,MISC,QUAG,0
2014,18,MISC,QULO,0
2014,18,MISC,TODI,0
2014,18,MISC,UN,0
2014,18,MISC,UNAP,0
2014,18,MISC,UNAS,0
2014,18,MISC,UNBR,0
2014,18,MISC,UNFO,0
2014,18,MISC,UNGR,0
2014,18,MISC,UNSEN,0
2014,18,NF,LOPU3,0
2014,18,NF,MEPO3,0
2014,18,NF,TRDU2,0
2014,18,NF,TRHI4,0
2014,18,NF,TRSU3,0
2014,18,NF,UNLU,0
2014,18,NF,UNTR,0
2014,18,NF,VISA,0.5
2014,18,NF,VITE,0
2014,18,PF,CAOV4,0
2014,18,PF,CIVU,0
2014,18,PF,COAR4,0
2014,18,PF,CRVET,10.57
2014,18,PF,DISA9,0
2014,18,PF,PLLA,0
2014,18,PF,PSCA13,0
2014,18,PF,RUAC3,0
2014,18,PF,RUCR,0
2014,18,PF,SIBE,0
2014,18,PF,UNPL,0
2014,18,PF,UNRU,0
2014,18,PF,WYAN,0
2014,18,PG,DACA3,0
2014,18,PG,DACA3_S,0
2014,18,PG,ELGL,0
2014,18,PG,ELGL_S,0
2014,18,PG,ELMU3,0
2014,18,PG,NAPU4,0
2014,18,PG,NAPU4_S,0
2014,18,PG,PHAQ,0
2014,18,PG,UNGRP,0
2014,18,PG,UNGRPS,0
2014,18,PG,UNSENPG,0
2014,19,AF,ANAR,0
2014,19,AF,CAPY2,0
2014,19,AF,CEDA,0
2014,19,AF,CEGL2,0
2014,19,AF,CESO3,0
2014,19,AF,COCA5,0
2014,19,AF,CRSE11,0
2014,19,AF,EPBR3,0
2014,19,AF,ERBO,71.63
2014,19,AF,ERCI6,0
2014,19,AF,GEDI,0
